"","c_chief","c_lcDisagreement","c_lcDispositionDirection","c_issueArea","c_adminActionBool","c_oralArgBool","c_reargBool","c_decisionTime","c_formerCourt","c_caseOriginRegion","c_caseOriginCourt","e_houseMajority","e_senateMajority","e_decisionPresidentParty","e_JCApproval","j_justiceDecisionAgeBand","j_justiceRegion","j_justiceReligion","j_justiceEthnicity","j_justicePresidentParty","j_justiceVotesAppointed","direction"
"1537","Rehnquist",0,"Liberal","Criminal Procedure",0,1,0,"31-180 Days",0,"West","District Court","Republican","Democrat","Republican","Approve","65+","West","N/A","Caucasian","Republican",">=75%","Conservative"
"1538","Rehnquist",0,"Liberal","Criminal Procedure",0,1,0,"31-180 Days",1,"West","District Court","Republican","Democrat","Republican","Approve","0-65","Northeast","Catholicism","Caucasian","Republican",">=75%","Conservative"
"1539","Rehnquist",0,"Liberal","Criminal Procedure",0,1,0,"31-180 Days",1,"West","District Court","Republican","Democrat","Republican","Approve","0-65","West","Catholicism","Caucasian","Republican",">=75%","Conservative"
"1540","Rehnquist",0,"Liberal","Criminal Procedure",0,1,0,"31-180 Days",1,"West","District Court","Republican","Democrat","Republican","Approve","0-65","Northeast","Episcopalian","Caucasian","Republican",">=75%","Conservative"
"1541","Rehnquist",0,"Liberal","Criminal Procedure",0,1,0,"31-180 Days",1,"West","District Court","Republican","Democrat","Republican","Approve","0-65","South","Catholicism","African American","Republican","<75%","Conservative"
"1542","Rehnquist",0,"Liberal","Criminal Procedure",0,1,0,"31-180 Days",1,"West","District Court","Republican","Democrat","Republican","Approve","65+","Northeast","Jewish","Caucasian","Democrat",">=75%","Conservative"
"1543","Rehnquist",0,"Liberal","Criminal Procedure",0,1,0,"31-180 Days",1,"West","District Court","Republican","Democrat","Republican","Approve","0-65","West","Judaism","Caucasian","Democrat",">=75%","Conservative"
"1544","Rehnquist",0,"Conservative","Economic Activity",0,1,0,"31-180 Days",0,NA,NA,"Republican","Democrat","Republican","Approve","65+","Midwest","Lutheran","Caucasian","Republican","<75%","Conservative"
"1545","Rehnquist",0,"Conservative","Economic Activity",0,1,0,"31-180 Days",1,NA,NA,"Republican","Democrat","Republican","Approve","65+","Midwest","Protestant","Caucasian","Republican",">=75%","Liberal"
"1546","Rehnquist",0,"Conservative","Economic Activity",0,1,0,"31-180 Days",1,NA,NA,"Republican","Democrat","Republican","Approve","0-65","Northeast","Catholicism","Caucasian","Republican",">=75%","Conservative"
"1547","Rehnquist",0,"Conservative","Economic Activity",0,1,0,"31-180 Days",1,NA,NA,"Republican","Democrat","Republican","Approve","0-65","West","Catholicism","Caucasian","Republican",">=75%","Conservative"
"1548","Rehnquist",0,"Conservative","Economic Activity",0,1,0,"31-180 Days",1,NA,NA,"Republican","Democrat","Republican","Approve","0-65","Northeast","Episcopalian","Caucasian","Republican",">=75%","Conservative"
"1549","Rehnquist",0,"Conservative","Economic Activity",0,1,0,"31-180 Days",1,NA,NA,"Republican","Democrat","Republican","Approve","0-65","South","Catholicism","African American","Republican","<75%","Conservative"
"1550","Rehnquist",0,"Conservative","Economic Activity",0,1,0,"31-180 Days",1,NA,NA,"Republican","Democrat","Republican","Approve","65+","Northeast","Jewish","Caucasian","Democrat",">=75%","Conservative"
"1551","Rehnquist",0,"Conservative","Economic Activity",0,1,0,"31-180 Days",1,NA,NA,"Republican","Democrat","Republican","Approve","0-65","West","Judaism","Caucasian","Democrat",">=75%","Liberal"
"1552","Rehnquist",0,"Liberal","Judicial Power",0,0,0,"0-30 Days",0,"West","District Court","Republican","Democrat","Republican","Approve","65+","Midwest","Lutheran","Caucasian","Republican","<75%","Conservative"
"1553","Rehnquist",0,"Liberal","Judicial Power",0,0,0,"0-30 Days",1,"West","District Court","Republican","Democrat","Republican","Approve","65+","Midwest","Protestant","Caucasian","Republican",">=75%","Conservative"
"1554","Rehnquist",0,"Liberal","Judicial Power",0,0,0,"0-30 Days",0,"West","District Court","Republican","Democrat","Republican","Approve","65+","West","N/A","Caucasian","Republican",">=75%","Conservative"
"1555","Rehnquist",0,"Liberal","Judicial Power",0,0,0,"0-30 Days",1,"West","District Court","Republican","Democrat","Republican","Approve","0-65","Northeast","Catholicism","Caucasian","Republican",">=75%","Conservative"
"1556","Rehnquist",0,"Liberal","Judicial Power",0,0,0,"0-30 Days",1,"West","District Court","Republican","Democrat","Republican","Approve","0-65","West","Catholicism","Caucasian","Republican",">=75%","Conservative"
"1557","Rehnquist",0,"Liberal","Judicial Power",0,0,0,"0-30 Days",1,"West","District Court","Republican","Democrat","Republican","Approve","0-65","Northeast","Episcopalian","Caucasian","Republican",">=75%","Conservative"
"1558","Rehnquist",0,"Liberal","Judicial Power",0,0,0,"0-30 Days",1,"West","District Court","Republican","Democrat","Republican","Approve","0-65","South","Catholicism","African American","Republican","<75%","Conservative"
"1559","Rehnquist",0,"Liberal","Judicial Power",0,0,0,"0-30 Days",1,"West","District Court","Republican","Democrat","Republican","Approve","65+","Northeast","Jewish","Caucasian","Democrat",">=75%","Conservative"
"1560","Rehnquist",0,"Liberal","Judicial Power",0,0,0,"0-30 Days",1,"West","District Court","Republican","Democrat","Republican","Approve","0-65","West","Judaism","Caucasian","Democrat",">=75%","Conservative"
"1561","Rehnquist",0,"Conservative","Due Process",0,1,0,"31-180 Days",0,"Midwest","District Court","Republican","Democrat","Republican","Approve","65+","Midwest","Lutheran","Caucasian","Republican","<75%","Conservative"
"1562","Rehnquist",0,"Conservative","Due Process",0,1,0,"31-180 Days",1,"Midwest","District Court","Republican","Democrat","Republican","Approve","65+","Midwest","Protestant","Caucasian","Republican",">=75%","Liberal"
"1563","Rehnquist",0,"Conservative","Due Process",0,1,0,"31-180 Days",0,"Midwest","District Court","Republican","Democrat","Republican","Approve","65+","West","N/A","Caucasian","Republican",">=75%","Conservative"
"1564","Rehnquist",0,"Conservative","Due Process",0,1,0,"31-180 Days",1,"Midwest","District Court","Republican","Democrat","Republican","Approve","65+","Northeast","Catholicism","Caucasian","Republican",">=75%","Conservative"
"1565","Rehnquist",0,"Conservative","Due Process",0,1,0,"31-180 Days",1,"Midwest","District Court","Republican","Democrat","Republican","Approve","65+","West","Catholicism","Caucasian","Republican",">=75%","Conservative"
"1566","Rehnquist",0,"Conservative","Due Process",0,1,0,"31-180 Days",1,"Midwest","District Court","Republican","Democrat","Republican","Approve","0-65","Northeast","Episcopalian","Caucasian","Republican",">=75%","Liberal"
"1567","Rehnquist",0,"Conservative","Due Process",0,1,0,"31-180 Days",1,"Midwest","District Court","Republican","Democrat","Republican","Approve","0-65","South","Catholicism","African American","Republican","<75%","Conservative"
"1568","Rehnquist",0,"Conservative","Due Process",0,1,0,"31-180 Days",1,"Midwest","District Court","Republican","Democrat","Republican","Approve","65+","Northeast","Jewish","Caucasian","Democrat",">=75%","Liberal"
"1569","Rehnquist",0,"Conservative","Due Process",0,1,0,"31-180 Days",1,"Midwest","District Court","Republican","Democrat","Republican","Approve","0-65","West","Judaism","Caucasian","Democrat",">=75%","Liberal"
"1570","Rehnquist",0,"Liberal","Civil Rights",0,1,0,"31-180 Days",0,"South","District Court","Republican","Democrat","Republican","Approve","65+","Midwest","Lutheran","Caucasian","Republican","<75%","Conservative"
"1571","Rehnquist",0,"Liberal","Civil Rights",0,1,0,"31-180 Days",1,"South","District Court","Republican","Democrat","Republican","Approve","65+","Midwest","Protestant","Caucasian","Republican",">=75%","Conservative"
"1572","Rehnquist",0,"Liberal","Civil Rights",0,1,0,"31-180 Days",0,"South","District Court","Republican","Democrat","Republican","Approve","65+","West","N/A","Caucasian","Republican",">=75%","Conservative"
"1573","Rehnquist",0,"Liberal","Civil Rights",0,1,0,"31-180 Days",1,"South","District Court","Republican","Democrat","Republican","Approve","65+","Northeast","Catholicism","Caucasian","Republican",">=75%","Conservative"
"1574","Rehnquist",0,"Liberal","Civil Rights",0,1,0,"31-180 Days",1,"South","District Court","Republican","Democrat","Republican","Approve","65+","West","Catholicism","Caucasian","Republican",">=75%","Conservative"
"1575","Rehnquist",0,"Liberal","Civil Rights",0,1,0,"31-180 Days",1,"South","District Court","Republican","Democrat","Republican","Approve","0-65","Northeast","Episcopalian","Caucasian","Republican",">=75%","Conservative"
"1576","Rehnquist",0,"Liberal","Civil Rights",0,1,0,"31-180 Days",1,"South","District Court","Republican","Democrat","Republican","Approve","0-65","South","Catholicism","African American","Republican","<75%","Conservative"
"1577","Rehnquist",0,"Liberal","Civil Rights",0,1,0,"31-180 Days",1,"South","District Court","Republican","Democrat","Republican","Approve","65+","Northeast","Jewish","Caucasian","Democrat",">=75%","Conservative"
"1578","Rehnquist",0,"Liberal","Civil Rights",0,1,0,"31-180 Days",1,"South","District Court","Republican","Democrat","Republican","Approve","0-65","West","Judaism","Caucasian","Democrat",">=75%","Conservative"
"1579","Rehnquist",0,"Conservative","Economic Activity",0,1,0,"31-180 Days",0,"West","District Court","Republican","Democrat","Republican","Approve","65+","Midwest","Lutheran","Caucasian","Republican","<75%","Conservative"
"1580","Rehnquist",0,"Conservative","Economic Activity",0,1,0,"31-180 Days",1,"West","District Court","Republican","Democrat","Republican","Approve","65+","Midwest","Protestant","Caucasian","Republican",">=75%","Liberal"
"1581","Rehnquist",0,"Conservative","Economic Activity",0,1,0,"31-180 Days",0,"West","District Court","Republican","Democrat","Republican","Approve","65+","West","N/A","Caucasian","Republican",">=75%","Conservative"
"1582","Rehnquist",0,"Conservative","Economic Activity",0,1,0,"31-180 Days",1,"West","District Court","Republican","Democrat","Republican","Approve","65+","Northeast","Catholicism","Caucasian","Republican",">=75%","Conservative"
"1583","Rehnquist",0,"Conservative","Economic Activity",0,1,0,"31-180 Days",1,"West","District Court","Republican","Democrat","Republican","Approve","65+","West","Catholicism","Caucasian","Republican",">=75%","Conservative"
"1584","Rehnquist",0,"Conservative","Economic Activity",0,1,0,"31-180 Days",1,"West","District Court","Republican","Democrat","Republican","Approve","0-65","Northeast","Episcopalian","Caucasian","Republican",">=75%","Liberal"
"1585","Rehnquist",0,"Conservative","Economic Activity",0,1,0,"31-180 Days",1,"West","District Court","Republican","Democrat","Republican","Approve","0-65","South","Catholicism","African American","Republican","<75%","Conservative"
"1586","Rehnquist",0,"Conservative","Economic Activity",0,1,0,"31-180 Days",1,"West","District Court","Republican","Democrat","Republican","Approve","65+","Northeast","Jewish","Caucasian","Democrat",">=75%","Liberal"
"1587","Rehnquist",0,"Conservative","Economic Activity",0,1,0,"31-180 Days",1,"West","District Court","Republican","Democrat","Republican","Approve","0-65","West","Judaism","Caucasian","Democrat",">=75%","Liberal"
"1588","Rehnquist",0,"Conservative","Unions",0,1,0,"31-180 Days",0,NA,NA,"Republican","Democrat","Republican","Approve","65+","Midwest","Lutheran","Caucasian","Republican","<75%","Liberal"
"1589","Rehnquist",0,"Conservative","Unions",0,1,0,"31-180 Days",1,NA,NA,"Republican","Democrat","Republican","Approve","65+","Midwest","Protestant","Caucasian","Republican",">=75%","Liberal"
"1590","Rehnquist",0,"Conservative","Unions",0,1,0,"31-180 Days",0,NA,NA,"Republican","Democrat","Republican","Approve","65+","West","N/A","Caucasian","Republican",">=75%","Liberal"
"1591","Rehnquist",0,"Conservative","Unions",0,1,0,"31-180 Days",1,NA,NA,"Republican","Democrat","Republican","Approve","65+","West","Catholicism","Caucasian","Republican",">=75%","Liberal"
"1592","Rehnquist",0,"Conservative","Unions",0,1,0,"31-180 Days",1,NA,NA,"Republican","Democrat","Republican","Approve","0-65","Northeast","Episcopalian","Caucasian","Republican",">=75%","Liberal"
"1593","Rehnquist",0,"Conservative","Unions",0,1,0,"31-180 Days",1,NA,NA,"Republican","Democrat","Republican","Approve","0-65","South","Catholicism","African American","Republican","<75%","Liberal"
"1594","Rehnquist",0,"Conservative","Unions",0,1,0,"31-180 Days",1,NA,NA,"Republican","Democrat","Republican","Approve","65+","Northeast","Jewish","Caucasian","Democrat",">=75%","Liberal"
"1595","Rehnquist",0,"Conservative","Unions",0,1,0,"31-180 Days",1,NA,NA,"Republican","Democrat","Republican","Approve","0-65","West","Judaism","Caucasian","Democrat",">=75%","Liberal"
"1596","Rehnquist",0,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",0,"South","Trial Court","Republican","Democrat","Republican","Approve","65+","Midwest","Lutheran","Caucasian","Republican","<75%","Conservative"
"1597","Rehnquist",0,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"South","Trial Court","Republican","Democrat","Republican","Approve","65+","Midwest","Protestant","Caucasian","Republican",">=75%","Liberal"
"1598","Rehnquist",0,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",0,"South","Trial Court","Republican","Democrat","Republican","Approve","65+","West","N/A","Caucasian","Republican",">=75%","Liberal"
"1599","Rehnquist",0,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"South","Trial Court","Republican","Democrat","Republican","Approve","65+","Northeast","Catholicism","Caucasian","Republican",">=75%","Conservative"
"1600","Rehnquist",0,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"South","Trial Court","Republican","Democrat","Republican","Approve","65+","West","Catholicism","Caucasian","Republican",">=75%","Conservative"
"1601","Rehnquist",0,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"South","Trial Court","Republican","Democrat","Republican","Approve","0-65","Northeast","Episcopalian","Caucasian","Republican",">=75%","Liberal"
"1602","Rehnquist",0,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"South","Trial Court","Republican","Democrat","Republican","Approve","0-65","South","Catholicism","African American","Republican","<75%","Conservative"
"1603","Rehnquist",0,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"South","Trial Court","Republican","Democrat","Republican","Approve","65+","Northeast","Jewish","Caucasian","Democrat",">=75%","Liberal"
"1604","Rehnquist",0,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"South","Trial Court","Republican","Democrat","Republican","Approve","0-65","West","Judaism","Caucasian","Democrat",">=75%","Liberal"
"1605","Rehnquist",0,"Liberal","Criminal Procedure",0,1,0,"31-180 Days",0,"West","District Court","Republican","Democrat","Republican","Approve","65+","Midwest","Lutheran","Caucasian","Republican","<75%","Conservative"
"1606","Rehnquist",0,"Liberal","Criminal Procedure",0,1,0,"31-180 Days",1,"West","District Court","Republican","Democrat","Republican","Approve","65+","Midwest","Protestant","Caucasian","Republican",">=75%","Conservative"
"1607","Rehnquist",0,"Liberal","Criminal Procedure",0,1,0,"31-180 Days",0,"West","District Court","Republican","Democrat","Republican","Approve","65+","West","N/A","Caucasian","Republican",">=75%","Conservative"
"1608","Rehnquist",0,"Liberal","Criminal Procedure",0,1,0,"31-180 Days",1,"West","District Court","Republican","Democrat","Republican","Approve","65+","Northeast","Catholicism","Caucasian","Republican",">=75%","Conservative"
"1609","Rehnquist",0,"Liberal","Criminal Procedure",0,1,0,"31-180 Days",1,"West","District Court","Republican","Democrat","Republican","Approve","65+","West","Catholicism","Caucasian","Republican",">=75%","Conservative"
"1610","Rehnquist",0,"Liberal","Criminal Procedure",0,1,0,"31-180 Days",1,"West","District Court","Republican","Democrat","Republican","Approve","0-65","Northeast","Episcopalian","Caucasian","Republican",">=75%","Conservative"
